bbcid,system,summary,is_factual,worker_id
40639020,PtGen,"a police officer has been charged with murder in the us city of the us city of dallas, where he was killed.",no,wid_0
40639020,PtGen,"a police officer has been charged with murder in the us city of the us city of dallas, where he was killed.",no,wid_1
40639020,PtGen,"a police officer has been charged with murder in the us city of the us city of dallas, where he was killed.",no,wid_2
40138740,PtGen,"in the wake of donald trump's decision to leave the eu, there is no doubt that the us should not be allowed to leave the country.",no,wid_0
40138740,PtGen,"in the wake of donald trump's decision to leave the eu, there is no doubt that the us should not be allowed to leave the country.",no,wid_1
40138740,PtGen,"in the wake of donald trump's decision to leave the eu, there is no doubt that the us should not be allowed to leave the country.",no,wid_2
40407620,PtGen,"the french president, johan gustafsson gustafsson, has been released, after being released by the french military.",no,wid_0
40407620,PtGen,"the french president, johan gustafsson gustafsson, has been released, after being released by the french military.",no,wid_1
40407620,PtGen,"the french president, johan gustafsson gustafsson, has been released, after being released by the french military.",no,wid_2
36413793,PtGen,a man who was kidnapped in mexico city centre has been arrested in connection with the kidnapping and murder of a olympiakos fan.,no,wid_0
36413793,PtGen,a man who was kidnapped in mexico city centre has been arrested in connection with the kidnapping and murder of a olympiakos fan.,no,wid_1
36413793,PtGen,a man who was kidnapped in mexico city centre has been arrested in connection with the kidnapping and murder of a olympiakos fan.,no,wid_2
28160767,PtGen,"german prosecutors have arrested a man accused of spying on foreign intelligence about the us, us media report.",no,wid_0
28160767,PtGen,"german prosecutors have arrested a man accused of spying on foreign intelligence about the us, us media report.",no,wid_1
28160767,PtGen,"german prosecutors have arrested a man accused of spying on foreign intelligence about the us, us media report.",no,wid_2
30280942,PtGen,a collection of items worth up to # [UNK] has been put up for sale at a museum in staffordshire.,no,wid_0
30280942,PtGen,a collection of items worth up to # [UNK] has been put up for sale at a museum in staffordshire.,no,wid_1
30280942,PtGen,a collection of items worth up to # [UNK] has been put up for sale at a museum in staffordshire.,no,wid_2
32446508,PtGen,an rnli lifeboat crew has been placed a pump after it became stranded on a [UNK] trawler off the coast of anglesey.,no,wid_0
32446508,PtGen,an rnli lifeboat crew has been placed a pump after it became stranded on a [UNK] trawler off the coast of anglesey.,no,wid_1
32446508,PtGen,an rnli lifeboat crew has been placed a pump after it became stranded on a [UNK] trawler off the coast of anglesey.,no,wid_2
36258221,PtGen,a woman has been sentenced to six years in prison for sex offences against a woman and a woman.,no,wid_0
36258221,PtGen,a woman has been sentenced to six years in prison for sex offences against a woman and a woman.,no,wid_1
36258221,PtGen,a woman has been sentenced to six years in prison for sex offences against a woman and a woman.,no,wid_2
33557471,PtGen,the author of the crime novel novels has been awarded the freedom of the book awards for the year award.,no,wid_0
33557471,PtGen,the author of the crime novel novels has been awarded the freedom of the book awards for the year award.,no,wid_1
33557471,PtGen,the author of the crime novel novels has been awarded the freedom of the book awards for the year award.,no,wid_2
26625099,PtGen,"the world's elephants have been celebrating the world's elephants race, which has been at the centre of the world's olympic games.",no,wid_0
26625099,PtGen,"the world's elephants have been celebrating the world's elephants race, which has been at the centre of the world's olympic games.",no,wid_1
26625099,PtGen,"the world's elephants have been celebrating the world's elephants race, which has been at the centre of the world's olympic games.",no,wid_2
37913436,PtGen,the assembly's assembly has approved a motion to pardon convictions for gay and bisexual men in england and wales.,no,wid_0
37913436,PtGen,the assembly's assembly has approved a motion to pardon convictions for gay and bisexual men in england and wales.,no,wid_1
37913436,PtGen,the assembly's assembly has approved a motion to pardon convictions for gay and bisexual men in england and wales.,no,wid_2
31873298,PtGen,the story of game of game of thrones has gone on display at the top of the uk box office.,no,wid_0
31873298,PtGen,the story of game of game of thrones has gone on display at the top of the uk box office.,no,wid_1
31873298,PtGen,the story of game of game of thrones has gone on display at the top of the uk box office.,no,wid_2
37896012,PtGen,wheelchair toilets in england and wales can be a big problem for disabled people in the uk-and they are looking to get a suitable area to change them.,no,wid_0
37896012,PtGen,wheelchair toilets in england and wales can be a big problem for disabled people in the uk-and they are looking to get a suitable area to change them.,yes,wid_1
37896012,PtGen,wheelchair toilets in england and wales can be a big problem for disabled people in the uk-and they are looking to get a suitable area to change them.,no,wid_2
35266927,PtGen,sinn féin mla tom elliott has apologised for a tweet about a member of the udr ``udr''.,no,wid_0
35266927,PtGen,sinn féin mla tom elliott has apologised for a tweet about a member of the udr ``udr''.,no,wid_1
35266927,PtGen,sinn féin mla tom elliott has apologised for a tweet about a member of the udr ``udr''.,no,wid_2
38156376,PtGen,the partner of a woman whose body was found at her home in greenock has said she is ``working with limited information''.,no,wid_0
38156376,PtGen,the partner of a woman whose body was found at her home in greenock has said she is ``working with limited information''.,no,wid_1
38156376,PtGen,the partner of a woman whose body was found at her home in greenock has said she is ``working with limited information''.,no,wid_2
36008563,PtGen,leicester sealed a 1-0 victory in the first premier league game of the season as they beat west ham to move up to fourth place in the premier league.,no,wid_0
36008563,PtGen,leicester sealed a 1-0 victory in the first premier league game of the season as they beat west ham to move up to fourth place in the premier league.,no,wid_1
36008563,PtGen,leicester sealed a 1-0 victory in the first premier league game of the season as they beat west ham to move up to fourth place in the premier league.,no,wid_2
37204235,PtGen,yorkshire's batsmen made light on day one of the first day of the first test against yorkshire at trent bridge.,no,wid_0
37204235,PtGen,yorkshire's batsmen made light on day one of the first day of the first test against yorkshire at trent bridge.,no,wid_1
37204235,PtGen,yorkshire's batsmen made light on day one of the first day of the first test against yorkshire at trent bridge.,no,wid_2
40866012,PtGen,a man has appeared in court charged with the murder of a man outside a university in glasgow city centre.,no,wid_0
40866012,PtGen,a man has appeared in court charged with the murder of a man outside a university in glasgow city centre.,no,wid_1
40866012,PtGen,a man has appeared in court charged with the murder of a man outside a university in glasgow city centre.,no,wid_2
36957139,PtGen,grimsby town have signed defender phil wilson on a one-year deal following his release by league two rivals preston north end.,no,wid_0
36957139,PtGen,grimsby town have signed defender phil wilson on a one-year deal following his release by league two rivals preston north end.,no,wid_1
36957139,PtGen,grimsby town have signed defender phil wilson on a one-year deal following his release by league two rivals preston north end.,no,wid_2
39605527,PtGen,nottingham forest could be out of the efl cup third round after being relegated from the league two relegation zone.,no,wid_0
39605527,PtGen,nottingham forest could be out of the efl cup third round after being relegated from the league two relegation zone.,no,wid_1
39605527,PtGen,nottingham forest could be out of the efl cup third round after being relegated from the league two relegation zone.,no,wid_2
35864106,PtGen,angry fans have been banned from the copa del rey after clashes between rival supporters and supporters of the club.,no,wid_0
35864106,PtGen,angry fans have been banned from the copa del rey after clashes between rival supporters and supporters of the club.,no,wid_1
35864106,PtGen,angry fans have been banned from the copa del rey after clashes between rival supporters and supporters of the club.,no,wid_2
38334966,PtGen,"how much do you remember about the christmas news, you might think about your questions about the christmas weather?",no,wid_0
38334966,PtGen,"how much do you remember about the christmas news, you might think about your questions about the christmas weather?",no,wid_1
38334966,PtGen,"how much do you remember about the christmas news, you might think about your questions about the christmas weather?",no,wid_2
38324244,PtGen,star wars: the new york city of fett has been speaking to the bbc about how he's first film about the darth vader costume.,no,wid_0
38324244,PtGen,star wars: the new york city of fett has been speaking to the bbc about how he's first film about the darth vader costume.,no,wid_1
38324244,PtGen,star wars: the new york city of fett has been speaking to the bbc about how he's first film about the darth vader costume.,no,wid_2
36457308,PtGen,italy scored two late goals to beat italy in the first leg of their copa del rey victory over belgium.,no,wid_0
36457308,PtGen,italy scored two late goals to beat italy in the first leg of their copa del rey victory over belgium.,no,wid_1
36457308,PtGen,italy scored two late goals to beat italy in the first leg of their copa del rey victory over belgium.,no,wid_2
36469756,PtGen,widnes reached the third round of the challenge cup with a hard-fought win over struggling widnes in the super league.,no,wid_0
36469756,PtGen,widnes reached the third round of the challenge cup with a hard-fought win over struggling widnes in the super league.,no,wid_1
36469756,PtGen,widnes reached the third round of the challenge cup with a hard-fought win over struggling widnes in the super league.,no,wid_2
39860898,PtGen,a man has been arrested on suspicion of attempted murder after a shooting at a meat market in liverpool.,no,wid_0
39860898,PtGen,a man has been arrested on suspicion of attempted murder after a shooting at a meat market in liverpool.,no,wid_1
39860898,PtGen,a man has been arrested on suspicion of attempted murder after a shooting at a meat market in liverpool.,no,wid_2
36329854,PtGen,derbyshire international batsman adam wells has signed a new contract with the national league club. show at the end of the 2017 t20 blast.,no,wid_0
36329854,PtGen,derbyshire international batsman adam wells has signed a new contract with the national league club. show at the end of the 2017 t20 blast.,no,wid_1
36329854,PtGen,derbyshire international batsman adam wells has signed a new contract with the national league club. show at the end of the 2017 t20 blast.,no,wid_2
35337082,PtGen,eastenders actress dame barbara windsor has said he was approached by eastenders as ``the last time legend of eastenders''.,no,wid_0
35337082,PtGen,eastenders actress dame barbara windsor has said he was approached by eastenders as ``the last time legend of eastenders''.,no,wid_1
35337082,PtGen,eastenders actress dame barbara windsor has said he was approached by eastenders as ``the last time legend of eastenders''.,no,wid_2
40682974,PtGen,"the duchess of cambridge has paid tribute to the duke and duchess of cambridge, george charlotte, who has died at the age of 88.",no,wid_0
40682974,PtGen,"the duchess of cambridge has paid tribute to the duke and duchess of cambridge, george charlotte, who has died at the age of 88.",no,wid_1
40682974,PtGen,"the duchess of cambridge has paid tribute to the duke and duchess of cambridge, george charlotte, who has died at the age of 88.",no,wid_2
36476135,PtGen,actress ryan nyong 'o played cgi character ryan nyong 'o played black panther in star wars in the new york panther film.,no,wid_0
36476135,PtGen,actress ryan nyong 'o played cgi character ryan nyong 'o played black panther in star wars in the new york panther film.,no,wid_1
36476135,PtGen,actress ryan nyong 'o played cgi character ryan nyong 'o played black panther in star wars in the new york panther film.,no,wid_2
30802827,PtGen,"gta v has been confirmed as the winner of bbc 6's gta v las vegas, the biggest single game of the season.",no,wid_0
30802827,PtGen,"gta v has been confirmed as the winner of bbc 6's gta v las vegas, the biggest single game of the season.",no,wid_1
30802827,PtGen,"gta v has been confirmed as the winner of bbc 6's gta v las vegas, the biggest single game of the season.",no,wid_2
38457071,PtGen,boca juniors has become the first premier league club to be named in the club's history of the premier league.,no,wid_0
38457071,PtGen,boca juniors has become the first premier league club to be named in the club's history of the premier league.,no,wid_1
38457071,PtGen,boca juniors has become the first premier league club to be named in the club's history of the premier league.,no,wid_2
37814323,PtGen,hull fc earned their first win of the season in the premier league with a narrow victory over southampton in the first leg of their league play-off semi-final.,no,wid_0
37814323,PtGen,hull fc earned their first win of the season in the premier league with a narrow victory over southampton in the first leg of their league play-off semi-final.,yes,wid_1
37814323,PtGen,hull fc earned their first win of the season in the premier league with a narrow victory over southampton in the first leg of their league play-off semi-final.,yes,wid_2
38329319,PtGen,"a cat has died after being hit by a charity by a group of men, it has emerged.",no,wid_0
38329319,PtGen,"a cat has died after being hit by a charity by a group of men, it has emerged.",no,wid_1
38329319,PtGen,"a cat has died after being hit by a charity by a group of men, it has emerged.",no,wid_2
35265124,PtGen,a woman has been found guilty of the manslaughter of a 13-year-old girl who was stabbed to death in a garage in winchester.,no,wid_0
35265124,PtGen,a woman has been found guilty of the manslaughter of a 13-year-old girl who was stabbed to death in a garage in winchester.,no,wid_1
35265124,PtGen,a woman has been found guilty of the manslaughter of a 13-year-old girl who was stabbed to death in a garage in winchester.,no,wid_2
28309684,PtGen,widnes started their super league campaign with a hard-fought win over widnes in the super league. made light on the day.,no,wid_0
28309684,PtGen,widnes started their super league campaign with a hard-fought win over widnes in the super league. made light on the day.,no,wid_1
28309684,PtGen,widnes started their super league campaign with a hard-fought win over widnes in the super league. made light on the day.,no,wid_2
28360838,PtGen,bolivia's president evo morales has signed a new law banning children from children under the age of 15.,no,wid_0
28360838,PtGen,bolivia's president evo morales has signed a new law banning children from children under the age of 15.,no,wid_1
28360838,PtGen,bolivia's president evo morales has signed a new law banning children from children under the age of 15.,no,wid_2
35341528,PtGen,"microsoft has unveiled a new version of its flagship video game minecraft, which could rise by $ [UNK] (Â # [UNK]).",no,wid_0
35341528,PtGen,"microsoft has unveiled a new version of its flagship video game minecraft, which could rise by $ [UNK] (Â # [UNK]).",no,wid_1
35341528,PtGen,"microsoft has unveiled a new version of its flagship video game minecraft, which could rise by $ [UNK] (Â # [UNK]).",no,wid_2
27838706,PtGen,aberdeen have appointed paul sheerin as their new manager on a two-year contract. 'place in the scottish premiership.,no,wid_0
27838706,PtGen,aberdeen have appointed paul sheerin as their new manager on a two-year contract. 'place in the scottish premiership.,no,wid_1
27838706,PtGen,aberdeen have appointed paul sheerin as their new manager on a two-year contract. 'place in the scottish premiership.,no,wid_2
36729220,PtGen,"mental health patients in cornwall are receiving care far from home, a coroner has ruled. said he was killed by a suicide bomber.",no,wid_0
36729220,PtGen,"mental health patients in cornwall are receiving care far from home, a coroner has ruled. said he was killed by a suicide bomber.",no,wid_1
36729220,PtGen,"mental health patients in cornwall are receiving care far from home, a coroner has ruled. said he was killed by a suicide bomber.",no,wid_2
37554205,PtGen,a mother has been given a ``bone marrow transplant''after she was taken to hospital with a bone marrow transplant.,no,wid_0
37554205,PtGen,a mother has been given a ``bone marrow transplant''after she was taken to hospital with a bone marrow transplant.,no,wid_1
37554205,PtGen,a mother has been given a ``bone marrow transplant''after she was taken to hospital with a bone marrow transplant.,no,wid_2
35903736,PtGen,"a number of people have been injured in a spate of attacks on police officers in newry, county down.",no,wid_0
35903736,PtGen,"a number of people have been injured in a spate of attacks on police officers in newry, county down.",no,wid_1
35903736,PtGen,"a number of people have been injured in a spate of attacks on police officers in newry, county down.",no,wid_2
35051818,PtGen,"a lollipop lady has been blinded in a ``world upside down''after admitting causing the death of a lollipop lady, a court has heard.",no,wid_0
35051818,PtGen,"a lollipop lady has been blinded in a ``world upside down''after admitting causing the death of a lollipop lady, a court has heard.",no,wid_1
35051818,PtGen,"a lollipop lady has been blinded in a ``world upside down''after admitting causing the death of a lollipop lady, a court has heard.",no,wid_2
38865319,PtGen,sam sanchez's second-half penalty earned hull a narrow victory over arsenal in the first game of the premier league season.,no,wid_0
38865319,PtGen,sam sanchez's second-half penalty earned hull a narrow victory over arsenal in the first game of the premier league season.,no,wid_1
38865319,PtGen,sam sanchez's second-half penalty earned hull a narrow victory over arsenal in the first game of the premier league season.,no,wid_2
36418721,PtGen,scotland manager chris evans says it would be ``emotional''to be ``emotional''to miss out on a place in the euro 2016 qualifiers.,no,wid_0
36418721,PtGen,scotland manager chris evans says it would be ``emotional''to be ``emotional''to miss out on a place in the euro 2016 qualifiers.,no,wid_1
36418721,PtGen,scotland manager chris evans says it would be ``emotional''to be ``emotional''to miss out on a place in the euro 2016 qualifiers.,no,wid_2
37551923,PtGen,the finance minister has backed a motion calling for the finance secretary to rethink the council tax base planned.,no,wid_0
37551923,PtGen,the finance minister has backed a motion calling for the finance secretary to rethink the council tax base planned.,no,wid_1
37551923,PtGen,the finance minister has backed a motion calling for the finance secretary to rethink the council tax base planned.,no,wid_2
29999735,PtGen,the families of two britons who were found dead on a beach in thailand have been named by police.,no,wid_0
29999735,PtGen,the families of two britons who were found dead on a beach in thailand have been named by police.,no,wid_1
29999735,PtGen,the families of two britons who were found dead on a beach in thailand have been named by police.,no,wid_2
36128472,PtGen,tens of thousands of people have attended the annual anzac day parade in the gallipoli landings in hyde park.,no,wid_0
36128472,PtGen,tens of thousands of people have attended the annual anzac day parade in the gallipoli landings in hyde park.,no,wid_1
36128472,PtGen,tens of thousands of people have attended the annual anzac day parade in the gallipoli landings in hyde park.,no,wid_2
34041727,PtGen,a murder investigation has been launched after a man died following a stabbing attack on a house in south yorkshire.,yes,wid_0
34041727,PtGen,a murder investigation has been launched after a man died following a stabbing attack on a house in south yorkshire.,yes,wid_1
34041727,PtGen,a murder investigation has been launched after a man died following a stabbing attack on a house in south yorkshire.,yes,wid_2
38847045,PtGen,plans for a new railway station in lancashire have been approved by councillors in lancashire. also approved plans for the first time.,no,wid_0
38847045,PtGen,plans for a new railway station in lancashire have been approved by councillors in lancashire. also approved plans for the first time.,no,wid_1
38847045,PtGen,plans for a new railway station in lancashire have been approved by councillors in lancashire. also approved plans for the first time.,no,wid_2
37619047,PtGen,world number one mark kyrgios said he was ``very tired''at his time as he made history in the first round of the shanghai masters.,no,wid_0
37619047,PtGen,world number one mark kyrgios said he was ``very tired''at his time as he made history in the first round of the shanghai masters.,no,wid_1
37619047,PtGen,world number one mark kyrgios said he was ``very tired''at his time as he made history in the first round of the shanghai masters.,no,wid_2
36226983,PtGen,"images courtesy of afp, epa, getty images and climbers and other sea creatures in the ocean have been caught on camera.",no,wid_0
36226983,PtGen,"images courtesy of afp, epa, getty images and climbers and other sea creatures in the ocean have been caught on camera.",no,wid_1
36226983,PtGen,"images courtesy of afp, epa, getty images and climbers and other sea creatures in the ocean have been caught on camera.",no,wid_2
32185834,PtGen,a kenyan woman who drank body lotion in the koran has said she was hiding in the room for her hiding daughter.,no,wid_0
32185834,PtGen,a kenyan woman who drank body lotion in the koran has said she was hiding in the room for her hiding daughter.,no,wid_1
32185834,PtGen,a kenyan woman who drank body lotion in the koran has said she was hiding in the room for her hiding daughter.,no,wid_2
29945991,PtGen,"liverpool's premier league title challenge is in the premier league, with liverpool looking for their title credentials.",no,wid_0
29945991,PtGen,"liverpool's premier league title challenge is in the premier league, with liverpool looking for their title credentials.",no,wid_1
29945991,PtGen,"liverpool's premier league title challenge is in the premier league, with liverpool looking for their title credentials.",no,wid_2
38550016,PtGen,"the iphone t in the park have been making headlines'time at this time of year, but steve jobs has been a success.",no,wid_0
38550016,PtGen,"the iphone t in the park have been making headlines'time at this time of year, but steve jobs has been a success.",no,wid_1
38550016,PtGen,"the iphone t in the park have been making headlines'time at this time of year, but steve jobs has been a success.",no,wid_2
38342554,PtGen,a driver has been found guilty of the manslaughter of a man who was trying to steal a phone while using a lorry.,no,wid_0
38342554,PtGen,a driver has been found guilty of the manslaughter of a man who was trying to steal a phone while using a lorry.,no,wid_1
38342554,PtGen,a driver has been found guilty of the manslaughter of a man who was trying to steal a phone while using a lorry.,no,wid_2
37576755,PtGen,a virtual reality film about autism has been launched in a new film about the uk's national autistic society.,no,wid_0
37576755,PtGen,a virtual reality film about autism has been launched in a new film about the uk's national autistic society.,no,wid_1
37576755,PtGen,a virtual reality film about autism has been launched in a new film about the uk's national autistic society.,no,wid_2
40605628,PtGen,a new augmented reality experience is being launched in the isle of isle of lewis as part of the new augmented reality headset.,no,wid_0
40605628,PtGen,a new augmented reality experience is being launched in the isle of isle of lewis as part of the new augmented reality headset.,no,wid_1
40605628,PtGen,a new augmented reality experience is being launched in the isle of isle of lewis as part of the new augmented reality headset.,no,wid_2
36086291,PtGen,"prince william has said she is ``incredibly important''to be the queen's 90th birthday, as he celebrates her 90th birthday.",yes,wid_0
36086291,PtGen,"prince william has said she is ``incredibly important''to be the queen's 90th birthday, as he celebrates her 90th birthday.",yes,wid_1
36086291,PtGen,"prince william has said she is ``incredibly important''to be the queen's 90th birthday, as he celebrates her 90th birthday.",yes,wid_2
38113759,PtGen,inverness caley thistle earned their first win of the season as they beat st johnstone in the scottish premiership.,no,wid_0
38113759,PtGen,inverness caley thistle earned their first win of the season as they beat st johnstone in the scottish premiership.,no,wid_1
38113759,PtGen,inverness caley thistle earned their first win of the season as they beat st johnstone in the scottish premiership.,no,wid_2
37002777,PtGen,league two side rochdale have re-signed tranmere rovers midfielder jack dale on loan until the end of the season.,no,wid_0
37002777,PtGen,league two side rochdale have re-signed tranmere rovers midfielder jack dale on loan until the end of the season.,no,wid_1
37002777,PtGen,league two side rochdale have re-signed tranmere rovers midfielder jack dale on loan until the end of the season.,no,wid_2
39552691,PtGen,a man armed with a knife has been arrested in connection with the death of a man in stockholm.,no,wid_0
39552691,PtGen,a man armed with a knife has been arrested in connection with the death of a man in stockholm.,no,wid_1
39552691,PtGen,a man armed with a knife has been arrested in connection with the death of a man in stockholm.,no,wid_2
36249926,PtGen,the chief executive of barnet council has been sacked after the council said it was ``put up''by the council.,no,wid_0
36249926,PtGen,the chief executive of barnet council has been sacked after the council said it was ``put up''by the council.,no,wid_1
36249926,PtGen,the chief executive of barnet council has been sacked after the council said it was ``put up''by the council.,no,wid_2
37480920,PtGen,"you have ever seen anything like a pen with a pen or a pineapple, you can not afford to be a dj.",no,wid_0
37480920,PtGen,"you have ever seen anything like a pen with a pen or a pineapple, you can not afford to be a dj.",no,wid_1
37480920,PtGen,"you have ever seen anything like a pen with a pen or a pineapple, you can not afford to be a dj.",no,wid_2
36790360,PtGen,world champion peter mckenzie man has become the first professional super-middleweight player to be named in the professional footballers 'association.,no,wid_0
36790360,PtGen,world champion peter mckenzie man has become the first professional super-middleweight player to be named in the professional footballers 'association.,no,wid_1
36790360,PtGen,world champion peter mckenzie man has become the first professional super-middleweight player to be named in the professional footballers 'association.,no,wid_2
35345872,PtGen,pakistan has banned the sale of the prophet muhammad in a row over the removal of the prophet muhammad.,no,wid_0
35345872,PtGen,pakistan has banned the sale of the prophet muhammad in a row over the removal of the prophet muhammad.,no,wid_1
35345872,PtGen,pakistan has banned the sale of the prophet muhammad in a row over the removal of the prophet muhammad.,no,wid_2
35980802,PtGen,the 2017 africa cup of nations will be a big day for the 2017 women's world championships in india.,no,wid_0
35980802,PtGen,the 2017 africa cup of nations will be a big day for the 2017 women's world championships in india.,no,wid_1
35980802,PtGen,the 2017 africa cup of nations will be a big day for the 2017 women's world championships in india.,no,wid_2
32219005,PtGen,"ashya king, whose parents were treated for cancer, has been cured for his treatment for treatment for cancer.",no,wid_0
32219005,PtGen,"ashya king, whose parents were treated for cancer, has been cured for his treatment for treatment for cancer.",no,wid_1
32219005,PtGen,"ashya king, whose parents were treated for cancer, has been cured for his treatment for treatment for cancer.",no,wid_2
39379405,PtGen,"radioactive material has been found on a pembrokeshire tourist attraction off the north east coast of shetland, the bbc has learned.",no,wid_0
39379405,PtGen,"radioactive material has been found on a pembrokeshire tourist attraction off the north east coast of shetland, the bbc has learned.",no,wid_1
39379405,PtGen,"radioactive material has been found on a pembrokeshire tourist attraction off the north east coast of shetland, the bbc has learned.",no,wid_2
34548835,PtGen,a man has pleaded guilty to a string of offences relating to the prosecution of a man at the dee estuary in flintshire.,no,wid_0
34548835,PtGen,a man has pleaded guilty to a string of offences relating to the prosecution of a man at the dee estuary in flintshire.,no,wid_1
34548835,PtGen,a man has pleaded guilty to a string of offences relating to the prosecution of a man at the dee estuary in flintshire.,no,wid_2
36307661,PtGen,gps in england and wales are being urged to look at ways to improve the health service in england and wales.,no,wid_0
36307661,PtGen,gps in england and wales are being urged to look at ways to improve the health service in england and wales.,no,wid_1
36307661,PtGen,gps in england and wales are being urged to look at ways to improve the health service in england and wales.,no,wid_2
36738377,PtGen,"patron of john simpson, the patron of the oldest art awards, has died at the age of 83.",no,wid_0
36738377,PtGen,"patron of john simpson, the patron of the oldest art awards, has died at the age of 83.",no,wid_1
36738377,PtGen,"patron of john simpson, the patron of the oldest art awards, has died at the age of 83.",no,wid_2
29604402,PtGen,british artist matt mukherjee is one of the most influential singers in the history of the commonwealth games in the uk.,no,wid_0
29604402,PtGen,british artist matt mukherjee is one of the most influential singers in the history of the commonwealth games in the uk.,no,wid_1
29604402,PtGen,british artist matt mukherjee is one of the most influential singers in the history of the commonwealth games in the uk.,no,wid_2
36031417,PtGen,"macedonia's president joko hahn has said he is ``not decided''to cut a knot, saying he wants to ``cut a knot''.",no,wid_0
36031417,PtGen,"macedonia's president joko hahn has said he is ``not decided''to cut a knot, saying he wants to ``cut a knot''.",no,wid_1
36031417,PtGen,"macedonia's president joko hahn has said he is ``not decided''to cut a knot, saying he wants to ``cut a knot''.",no,wid_2
37203942,PtGen,a brand new restaurant in london has taken place in london to encourage dogs to eat at schools in england and wales.,no,wid_0
37203942,PtGen,a brand new restaurant in london has taken place in london to encourage dogs to eat at schools in england and wales.,no,wid_1
37203942,PtGen,a brand new restaurant in london has taken place in london to encourage dogs to eat at schools in england and wales.,no,wid_2
36886766,PtGen,england's all-time leading wicket-taker james vaughan has been called up to england's world twenty20 squad for the first test against pakistan in sharjah.,no,wid_0
36886766,PtGen,england's all-time leading wicket-taker james vaughan has been called up to england's world twenty20 squad for the first test against pakistan in sharjah.,no,wid_1
36886766,PtGen,england's all-time leading wicket-taker james vaughan has been called up to england's world twenty20 squad for the first test against pakistan in sharjah.,no,wid_2
34279049,PtGen,a new portrait of the mozart music composer johnny mozart has been unveiled by the music festival's orchestra.,no,wid_0
34279049,PtGen,a new portrait of the mozart music composer johnny mozart has been unveiled by the music festival's orchestra.,no,wid_1
34279049,PtGen,a new portrait of the mozart music composer johnny mozart has been unveiled by the music festival's orchestra.,no,wid_2
33751212,PtGen,"a haul of alcohol seized in china's guangxi province has been arrested in china, a court in china has ruled.",no,wid_0
33751212,PtGen,"a haul of alcohol seized in china's guangxi province has been arrested in china, a court in china has ruled.",no,wid_1
33751212,PtGen,"a haul of alcohol seized in china's guangxi province has been arrested in china, a court in china has ruled.",no,wid_2
30453069,PtGen,"ukraine's cyber troops have been evacuated from ukraine and other cyber attacks in ukraine, the ukrainian government has said.",no,wid_0
30453069,PtGen,"ukraine's cyber troops have been evacuated from ukraine and other cyber attacks in ukraine, the ukrainian government has said.",no,wid_1
30453069,PtGen,"ukraine's cyber troops have been evacuated from ukraine and other cyber attacks in ukraine, the ukrainian government has said.",no,wid_2
32221351,PtGen,"a man has been ordered to pay more than # 20,000 after a woman was found dead at a bar in dungiven, county londonderry.",no,wid_0
32221351,PtGen,"a man has been ordered to pay more than # 20,000 after a woman was found dead at a bar in dungiven, county londonderry.",no,wid_1
32221351,PtGen,"a man has been ordered to pay more than # 20,000 after a woman was found dead at a bar in dungiven, county londonderry.",no,wid_2
39370900,PtGen,bbc news ni (dup) vice-president [UNK] flanagan has warned of the dangers against the united states as part of the world's first national bailout programme.,no,wid_0
39370900,PtGen,bbc news ni (dup) vice-president [UNK] flanagan has warned of the dangers against the united states as part of the world's first national bailout programme.,no,wid_1
39370900,PtGen,bbc news ni (dup) vice-president [UNK] flanagan has warned of the dangers against the united states as part of the world's first national bailout programme.,no,wid_2
40911747,PtGen,police investigating the disappearance of a man in county antrim have released cctv footage of a man they want to trace.,no,wid_0
40911747,PtGen,police investigating the disappearance of a man in county antrim have released cctv footage of a man they want to trace.,no,wid_1
40911747,PtGen,police investigating the disappearance of a man in county antrim have released cctv footage of a man they want to trace.,no,wid_2
33002541,PtGen,"a fire has broken out at a railway station in monmouthshire, prompting a report from the police watchdog.",no,wid_0
33002541,PtGen,"a fire has broken out at a railway station in monmouthshire, prompting a report from the police watchdog.",no,wid_1
33002541,PtGen,"a fire has broken out at a railway station in monmouthshire, prompting a report from the police watchdog.",no,wid_2
32715299,PtGen,a russian u-boat in the bowels of the surface of the surface ship has been spotted in the sky for a few hours.,no,wid_0
32715299,PtGen,a russian u-boat in the bowels of the surface of the surface ship has been spotted in the sky for a few hours.,no,wid_1
32715299,PtGen,a russian u-boat in the bowels of the surface of the surface ship has been spotted in the sky for a few hours.,no,wid_2
40223602,PtGen,bolton wanderers defender dorian dervite has signed a new three-and-a-half-year contract with the league one club until the end of the 2018-19 season.,no,wid_0
40223602,PtGen,bolton wanderers defender dorian dervite has signed a new three-and-a-half-year contract with the league one club until the end of the 2018-19 season.,no,wid_1
40223602,PtGen,bolton wanderers defender dorian dervite has signed a new three-and-a-half-year contract with the league one club until the end of the 2018-19 season.,no,wid_2
30863268,PtGen,alfreton town have signed defender joel mooney from fellow league one side oldham athletic on a two-year deal. end.,no,wid_0
30863268,PtGen,alfreton town have signed defender joel mooney from fellow league one side oldham athletic on a two-year deal. end.,no,wid_1
30863268,PtGen,alfreton town have signed defender joel mooney from fellow league one side oldham athletic on a two-year deal. end.,no,wid_2
37895159,PtGen,bournemouth manager eddie howe has urged his players to avoid a ``lack of confidence''in the premier league.,yes,wid_0
37895159,PtGen,bournemouth manager eddie howe has urged his players to avoid a ``lack of confidence''in the premier league.,no,wid_1
37895159,PtGen,bournemouth manager eddie howe has urged his players to avoid a ``lack of confidence''in the premier league.,no,wid_2
